년,월,공장,공정코드, 일일_생산목표량 ,,,,,,,,,,,,,,,
2025,11,C관(2공장),[00] 배합,,,,,,,,,,,,,,,,
2025,11,C관(2공장),[10] 사출조립,"822,110",,,,,0.95,,,,,,,,,,
2025,11,C관(2공장),[20] 분리,"822,110",,,,,0.95,,,,,,,,,,
2025,11,C관(2공장),[45] 하이드레이션/전면검사,"720,576",,,,,0.95,,,,,,,,,,
2025,11,C관(2공장),[55] 접착/ 멸균,,,,,,,,,,,,,,,,
2025,11,C관(2공장),[80] 누수/규격검사,"675,150",,,"675,150",,0.95,,,30,"20,254,500",,,,,,
2025,11,S관(3공장),[00] 배합,,,,,,,,,,,,,,,,
2025,11,S관(3공장),[10] 사출조립,"272,092",,,,,1.04,,,,,,,,,,
2025,11,S관(3공장),[20] 분리,"272,092",,,,,1.04,,,,,,,,,,
2025,11,S관(3공장),[45] 하이드레이션/전면검사,"172,780",,,,"940,751",1.04,,,,,,,,,,
2025,11,S관(3공장),[55] 접착/ 멸균,,,,,,,,,,,,,,,,
2025,11,S관(3공장),[80] 누수/규격검사,"148,935",,,"148,935","28,222,524",1.04,,,30,"4,468,044",,,,,,
2025,12,A관(1공장),[00] 배합,,,,,,,,,날짜,누수규격기준 월 생산목표량,,,,,,
2025,12,A관(1공장),[10] 사출조립,"197,367",,,,,0.97,,,,,,,,,,
2025,12,A관(1공장),[20] 분리,"197,367",,,,,0.97,,,,,,,,,,
2025,12,A관(1공장),[45] 하이드레이션/전면검사,"118,500",,,,,0.97,,,,,,,,,,
2025,12,A관(1공장),[55] 접착/ 멸균,,,,,,,,,,,,,,,,
2025,12,A관(1공장),[80] 누수/규격검사,"112,903",,,"112,903",,0.97,,,31,"3,499,980",,,,,,
2025,12,C관(2공장),[00] 배합,,,,,,,,,,,,,,,,
2025,12,C관(2공장),[10] 사출조립,"811,675",,,,,0.99,,,,,,,,,,
2025,12,C관(2공장),[20] 분리,"811,675",,,,,0.99,,,,,,,,,,
2025,12,C관(2공장),[45] 하이드레이션/전면검사,"711,430",,,,,0.99,,,,,,,,,,
2025,12,C관(2공장),[55] 접착/ 멸균,,,,,,,,,,,,,,,,
2025,12,C관(2공장),[80] 누수/규격검사,"666,581",,,"666,581",,0.99,,,31,"20,664,000",,,,,,
2025,12,S관(3공장),[00] 배합,,,,,,,,,,,,,,,,
2025,12,S관(3공장),[10] 사출조립,"263,315",,,,,0.97,,,,,,,,,,
2025,12,S관(3공장),[20] 분리,"263,315",,,,,0.97,,,,,,,,,,
2025,12,S관(3공장),[45] 하이드레이션/전면검사,"167,207",,,,"923,614",0.97,,,,,,,,,,
2025,12,S관(3공장),[55] 접착/ 멸균,,,,,,,,,,,,,,,,
2025,12,S관(3공장),[80] 누수/규격검사,"144,130",,,"144,130","28,632,024",0.97,,,31,"4,468,044",,,,,,
2026,1,A관(1공장),[00] 배합,,,,,,,,,날짜,누수규격기준 월 생산목표량,,,,,,
2026,1,A관(1공장),[10] 사출조립,"238,081",,,,,1.21,,,,,,,,,,
2026,1,A관(1공장),[20] 분리,"238,081",,,,,1.21,,,,,,,,,,
2026,1,A관(1공장),[45] 하이드레이션/전면검사,"142,945",,,,,1.21,,,,,,,,,,
2026,1,A관(1공장),[55] 접착/ 멸균,,,,,,,,,,,,,,,,
2026,1,A관(1공장),[80] 누수/규격검사,"136,193",,,"136,193",,1.21,,,27,"3,677,201",,,,,,
2026,1,C관(2공장),[00] 배합,,,,,,,,,,,,,,,,
2026,1,C관(2공장),[10] 사출조립,"953,240",,,,,1.17,,,,,,,,,,
2026,1,C관(2공장),[20] 분리,"953,240",,,,,1.17,,,,,,,,,,
2026,1,C관(2공장),[45] 하이드레이션/전면검사,"835,511",,,,,1.17,,,,,,,,,,
2026,1,C관(2공장),[55] 접착/ 멸균,,,,,,,,,,,,,,,,
2026,1,C관(2공장),[80] 누수/규격검사,"782,840",,,"782,840",,1.17,,,27,"21,136,670",,,,,,
2026,1,S관(3공장),[00] 배합,,,,,,,,,,,,,,,,
2026,1,S관(3공장),[10] 사출조립,"276,481",,,,,1.17,,,,,,,,,,
2026,1,S관(3공장),[20] 분리,"276,481",,,,,1.17,,,,,,,,,,
2026,1,S관(3공장),[45] 하이드레이션/전면검사,"175,567",,,,"1,087,185",1.17,,,,,,,,,,
2026,1,S관(3공장),[55] 접착/ 멸균,,,,,,,,,,,,,,,,
2026,1,S관(3공장),[80] 누수/규격검사,"151,337",,,"151,337","29,353,987",1.17,,,27,"4,540,116",,,,,,
2026,2,A관(1공장),[01] 배합,,,,,,,,,날짜,누수규격기준 월 생산목표량,,,,,,
2026,2,A관(1공장),[11] 사출조립,"214,273",,,,,0.9,,,,,,,,,,
2026,2,A관(1공장),[21] 분리,"214,273",,,,,0.9,,,,,,,,,,
2026,2,A관(1공장),[46] 하이드레이션/전면검사,"128,650",,,,,0.9,,,,,,,,,,
2026,2,A관(1공장),[56] 접착/ 멸균,,,,,,,,,,,,,,,,
2026,2,A관(1공장),[81] 누수/규격검사,"122,573",,,"122,573",,0.9,,,28,"3,432,054",,,,,,
2026,2,C관(2공장),[01] 배합,,,,,,,,,,,,,,,,
2026,2,C관(2공장),[11] 사출조립,"857,916",,,,,0.9,,,,,,,,,,
2026,2,C관(2공장),[21] 분리,"857,916",,,,,0.9,,,,,,,,,,
2026,2,C관(2공장),[46] 하이드레이션/전면검사,"751,960",,,,,0.9,,,,,,,,,,
2026,2,C관(2공장),[56] 접착/ 멸균,,,,,,,,,,,,,,,,
2026,2,C관(2공장),[81] 누수/규격검사,"704,556",,,"704,556",,0.9,,,28,"19,727,559",,,,,,
2026,2,S관(3공장),[01] 배합,,,,,,,,,,,,,,,,
2026,2,S관(3공장),[11] 사출조립,"276,481",,,,,0.9,,,,,,,,,,
2026,2,S관(3공장),[21] 분리,"276,481",,,,,0.9,,,,,,,,,,
2026,2,S관(3공장),[46] 하이드레이션/전면검사,"175,567",,,,"978,466",0.9,,,,,,,,,,
2026,2,S관(3공장),[56] 접착/ 멸균,,,,,,,,,,,,,,,,
2026,2,S관(3공장),[81] 누수/규격검사,"151,337",,,"151,337","27,397,055",0.9,,,28,"4,237,442",,,,,,
2026,3,A관(1공장),[01] 배합,,,,,,,,,날짜,누수규격기준 월 생산목표량,,,,,,
2026,3,A관(1공장),[11] 사출조립,"214,273",,,,,1,,,,,,,,,,
2026,3,A관(1공장),[21] 분리,"214,273",,,,,1,,,,,,,,,,
2026,3,A관(1공장),[46] 하이드레이션/전면검사,"128,650",,,,,1,,,,,,,,,,
2026,3,A관(1공장),[56] 접착/ 멸균,,,,,,,,,,,,,,,,
2026,3,A관(1공장),[81] 누수/규격검사,"122,573",,,"122,573",,1,,,31,"3,799,774",,,,,,
2026,3,C관(2공장),[01] 배합,,,,,,,,,,,,,,,,
2026,3,C관(2공장),[11] 사출조립,"857,916",,,,,1,,,,,,,,,,
2026,3,C관(2공장),[21] 분리,"857,916",,,,,1,,,,,,,,,,
2026,3,C관(2공장),[46] 하이드레이션/전면검사,"751,960",,,,,1,,,,,,,,,,
2026,3,C관(2공장),[56] 접착/ 멸균,,,,,,,,,,,,,,,,
2026,3,C관(2공장),[81] 누수/규격검사,"704,556",,,"704,556",,1,,,31,"21,841,226",,,,,,
2026,3,S관(3공장),[01] 배합,,,,,,,,,,,,,,,,
2026,3,S관(3공장),[11] 사출조립,"276,481",,,,,1,,,,,,,,,,
2026,3,S관(3공장),[21] 분리,"276,481",,,,,1,,,,,,,,,,
2026,3,S관(3공장),[46] 하이드레이션/전면검사,"175,567",,,,"978,466",1,,,,,,,,,,
2026,3,S관(3공장),[56] 접착/ 멸균,,,,,,,,,,,,,,,,
2026,3,S관(3공장),[81] 누수/규격검사,"151,337",,,"151,337","30,332,453",1,,,31,"4,691,454",,,,,,
2026,4,A관(1공장),[01] 배합,,,,,,,,,날짜,누수규격기준 월 생산목표량,,,,,,
2026,4,A관(1공장),[11] 사출조립,"222,661",,,,,1.04,,,,,,,,,,
2026,4,A관(1공장),[21] 분리,"222,661",,,,,1.04,,,,,,,,,,
2026,4,A관(1공장),[46] 하이드레이션/전면검사,"133,687",,,,,1.04,,,,,,,,,,
2026,4,A관(1공장),[56] 접착/ 멸균,,,,,,,,,,,,,,,,
2026,4,A관(1공장),[81] 누수/규격검사,"127,372",,,"127,372",,1.04,,,30,"3,821,157",,,,,,
2026,4,C관(2공장),[01] 배합,,,,,,,,,,,,,,,,
2026,4,C관(2공장),[11] 사출조립,"891,502",,,,,1.04,,,,,,,,,,
2026,4,C관(2공장),[21] 분리,"891,502",,,,,1.04,,,,,,,,,,
2026,4,C관(2공장),[46] 하이드레이션/전면검사,"781,398",,,,,1.04,,,,,,,,,,
2026,4,C관(2공장),[56] 접착/ 멸균,,,,,,,,,,,,,,,,
2026,4,C관(2공장),[81] 누수/규격검사,"732,138",,,"732,138",,1.04,,,30,"21,964,136",,,,,,
2026,4,S관(3공장),[01] 배합,,,,,,,,,,,,,,,,
2026,4,S관(3공장),[11] 사출조립,"287,305",,,,,1.04,,,,,,,,,,
2026,4,S관(3공장),[21] 분리,"287,305",,,,,1.04,,,,,,,,,,
2026,4,S관(3공장),[46] 하이드레이션/전면검사,"182,440",,,,"1,016,772",1.04,,,,,,,,,,
2026,4,S관(3공장),[56] 접착/ 멸균,,,,,,,,,,,,,,,,
2026,4,S관(3공장),[81] 누수/규격검사,"157,262",,,"157,262","30,503,147",1.04,,,30,"4,717,854",,,,,,
2026,5,A관(1공장),[01] 배합,,,,,,,,,날짜,누수규격기준 월 생산목표량,,,,,,
2026,5,A관(1공장),[11] 사출조립,"222,661",,,,,1,,,,,,,,,,
2026,5,A관(1공장),[21] 분리,"222,661",,,,,1,,,,,,,,,,
2026,5,A관(1공장),[46] 하이드레이션/전면검사,"133,687",,,,,1,,,,,,,,,,
2026,5,A관(1공장),[56] 접착/ 멸균,,,,,,,,,,,,,,,,
2026,5,A관(1공장),[81] 누수/규격검사,"127,372",,,"127,372",,1,,,31,"3,948,529",,,,,,
2026,5,C관(2공장),[01] 배합,,,,,,,,,,,,,,,,
2026,5,C관(2공장),[11] 사출조립,"891,502",,,,,1,,,,,,,,,,
2026,5,C관(2공장),[21] 분리,"891,502",,,,,1,,,,,,,,,,
2026,5,C관(2공장),[46] 하이드레이션/전면검사,"781,398",,,,,1,,,,,,,,,,
2026,5,C관(2공장),[56] 접착/ 멸균,,,,,,,,,,,,,,,,
2026,5,C관(2공장),[81] 누수/규격검사,"732,138",,,"732,138",,1,,,31,"22,696,274",,,,,,
2026,5,S관(3공장),[01] 배합,,,,,,,,,,,,,,,,
2026,5,S관(3공장),[11] 사출조립,"287,305",,,,,1,,,,,,,,,,
2026,5,S관(3공장),[21] 분리,"287,305",,,,,1,,,,,,,,,,
2026,5,S관(3공장),[46] 하이드레이션/전면검사,"182,440",,,,"1,016,772",1,,,,,,,,,,
2026,5,S관(3공장),[56] 접착/ 멸균,,,,,,,,,,,,,,,,
2026,5,S관(3공장),[81] 누수/규격검사,"157,262",,,"157,262","31,519,919",1,,,31,"4,875,116",,,,,,
2026,6,A관(1공장),[01] 배합,,,,,,,,,날짜,누수규격기준 월 생산목표량,,,,,,
2026,6,A관(1공장),[11] 사출조립,"222,661",,,,,1,,,,,,,,,,
2026,6,A관(1공장),[21] 분리,"222,661",,,,,1,,,,,,,,,,
2026,6,A관(1공장),[46] 하이드레이션/전면검사,"133,687",,,,,1,,,,,,,,,,
2026,6,A관(1공장),[56] 접착/ 멸균,,,,,,,,,,,,,,,,
2026,6,A관(1공장),[81] 누수/규격검사,"127,372",,,"127,372",,1,,,30,"3,821,157",,,,,,
2026,6,C관(2공장),[01] 배합,,,,,,,,,,,,,,,,
2026,6,C관(2공장),[11] 사출조립,"891,502",,,,,1,,,,,,,,,,
2026,6,C관(2공장),[21] 분리,"891,502",,,,,1,,,,,,,,,,
2026,6,C관(2공장),[46] 하이드레이션/전면검사,"781,398",,,,,1,,,,,,,,,,
2026,6,C관(2공장),[56] 접착/ 멸균,,,,,,,,,,,,,,,,
2026,6,C관(2공장),[81] 누수/규격검사,"732,138",,,"732,138",,1,,,30,"21,964,136",,,,,,
2026,6,S관(3공장),[01] 배합,,,,,,,,,,,,,,,,
2026,6,S관(3공장),[11] 사출조립,"287,305",,,,,1,,,,,,,,,,
2026,6,S관(3공장),[21] 분리,"287,305",,,,,1,,,,,,,,,,
2026,6,S관(3공장),[46] 하이드레이션/전면검사,"182,440",,,,"1,016,772",1,,,,,,,,,,
2026,6,S관(3공장),[56] 접착/ 멸균,,,,,,,,,,,,,,,,
2026,6,S관(3공장),[81] 누수/규격검사,"157,262",,,"157,262","30,503,147",1,,,30,"4,717,854",,,,,,
2026,7,A관(1공장),[01] 배합,,,,,,,,,날짜,누수규격기준 월 생산목표량,,,,,,
2026,7,A관(1공장),[11] 사출조립,"238,378",,,,,1.07,,,,,,,,,,
2026,7,A관(1공장),[21] 분리,"238,378",,,,,1.07,,,,,,,,,,
2026,7,A관(1공장),[46] 하이드레이션/전면검사,"143,123",,,,,1.07,,,,,,,,,,
2026,7,A관(1공장),[56] 접착/ 멸균,,,,,,,,,,,,,,,,
2026,7,A관(1공장),[81] 누수/규격검사,"136,363",,,"136,363",,1.07,,,31,"4,227,249",,,,,,
2026,7,C관(2공장),[01] 배합,,,,,,,,,,,,,,,,
2026,7,C관(2공장),[11] 사출조립,"954,432",,,,,1.07,,,,,,,,,,
2026,7,C관(2공장),[21] 분리,"954,432",,,,,1.07,,,,,,,,,,
2026,7,C관(2공장),[46] 하이드레이션/전면검사,"836,555",,,,,1.07,,,,,,,,,,
2026,7,C관(2공장),[56] 접착/ 멸균,,,,,,,,,,,,,,,,
2026,7,C관(2공장),[81] 누수/규격검사,"783,818",,,"783,818",,1.07,,,31,"24,298,364",,,,,,
2026,7,S관(3공장),[01] 배합,,,,,,,,,,,,,,,,
2026,7,S관(3공장),[11] 사출조립,"307,586",,,,,1.07,,,,,,,,,,
2026,7,S관(3공장),[21] 분리,"307,586",,,,,1.07,,,,,,,,,,
2026,7,S관(3공장),[46] 하이드레이션/전면검사,"195,318",,,,"1,088,544",1.07,,,,,,,,,,
2026,7,S관(3공장),[56] 접착/ 멸균,,,,,,,,,,,,,,,,
2026,7,S관(3공장),[81] 누수/규격검사,"168,363",,,"168,363","33,744,854",1.07,,,31,"5,219,242",,,,,,
2026,8,A관(1공장),[01] 배합,,,,,,,,,날짜,누수규격기준 월 생산목표량,,,,,,
