일자,연,월,공정코드,실적_양품,실적_샘플제외,생산수량,불량수량,샘플수량,실제근무,실적
2025-03-11,2025,3,[20],23740.0,23740.0,24572.0,38320.0,0.0,True,23740.0
2025-03-11,2025,3,[45],10275.0,10275.0,10299.0,155.0,0.0,True,10275.0
2025-03-11,2025,3,[55],1725.0,1725.0,1585.0,2520.0,280.0,True,1725.0
2025-03-11,2025,3,[80],4215.0,4215.0,5295.0,910.0,390.0,True,4215.0
2025-03-12,2025,3,[10],3808.0,3808.0,7616.0,3808.0,0.0,True,3808.0
2025-03-12,2025,3,[20],22016.0,22016.0,22683.0,19698.0,0.0,True,22016.0
2025-03-12,2025,3,[45],19485.0,19485.0,17639.0,2130.0,0.0,True,19485.0
2025-03-12,2025,3,[55],17080.0,17080.0,12275.0,6580.0,545.0,True,17080.0
2025-03-12,2025,3,[80],11870.0,11870.0,10180.0,40.0,525.0,True,11870.0
2025-03-13,2025,3,[10],26116.0,26116.0,31472.0,5356.0,0.0,True,26116.0
2025-03-13,2025,3,[20],39297.0,39297.0,34067.0,33278.0,0.0,True,39297.0
2025-03-13,2025,3,[45],22435.0,22435.0,22839.0,435.0,100.0,True,22435.0
2025-03-13,2025,3,[55],17805.0,17805.0,19670.0,6975.0,530.0,True,17805.0
2025-03-13,2025,3,[80],25705.0,25705.0,25410.0,65.0,940.0,True,25705.0
2025-03-14,2025,3,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-03-14,2025,3,[20],49441.0,49441.0,29546.0,38923.0,0.0,True,49441.0
2025-03-14,2025,3,[45],66975.0,66975.0,67342.0,1558.0,0.0,True,66975.0
2025-03-14,2025,3,[55],38290.0,38980.0,46310.0,16112.0,993.0,True,38290.0
2025-03-14,2025,3,[80],12448.0,12145.0,13335.0,718.0,730.0,True,12448.0
2025-03-15,2025,3,[10],19228.0,19228.0,25144.0,5916.0,0.0,True,19228.0
2025-03-15,2025,3,[20],56653.0,56653.0,34054.0,28152.0,0.0,True,56653.0
2025-03-15,2025,3,[45],79250.0,79250.0,80571.0,2380.0,0.0,True,79250.0
2025-03-15,2025,3,[55],69140.0,69140.0,80890.0,15950.0,1610.0,True,69140.0
2025-03-15,2025,3,[80],50225.0,51170.0,51945.0,195.0,1920.0,True,50225.0
2025-03-16,2025,3,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-03-16,2025,3,[20],48526.0,48526.0,29991.0,28791.0,0.0,True,48526.0
2025-03-16,2025,3,[45],86475.0,86475.0,86025.0,1768.0,0.0,True,86475.0
2025-03-16,2025,3,[55],75690.0,75690.0,84220.0,12600.0,1580.0,True,75690.0
2025-03-16,2025,3,[80],81845.0,81845.0,83575.0,325.0,2540.0,True,81845.0
2025-03-17,2025,3,[10],6601.0,6601.0,7544.0,943.0,0.0,True,6601.0
2025-03-17,2025,3,[20],56786.0,56786.0,26813.0,34692.0,0.0,True,56786.0
2025-03-17,2025,3,[45],92645.0,92645.0,93097.0,1550.0,0.0,True,92645.0
2025-03-17,2025,3,[55],64695.0,64695.0,75545.0,21665.0,1160.0,True,64695.0
2025-03-17,2025,3,[80],77185.0,77185.0,78625.0,175.0,2310.0,True,77185.0
2025-03-18,2025,3,[10],2592.0,2592.0,6912.0,4320.0,0.0,True,2592.0
2025-03-18,2025,3,[20],58432.0,58432.0,30299.0,37446.0,0.0,True,58432.0
2025-03-18,2025,3,[45],62970.0,62970.0,61787.0,925.0,0.0,True,62970.0
2025-03-18,2025,3,[55],71645.0,71645.0,88990.0,25110.0,1285.0,True,71645.0
2025-03-18,2025,3,[80],54485.0,54485.0,55930.0,625.0,1920.0,True,54485.0
2025-03-19,2025,3,[10],2996.0,2996.0,3424.0,428.0,0.0,True,2996.0
2025-03-19,2025,3,[20],65348.0,65348.0,24803.0,40025.0,0.0,True,65348.0
2025-03-19,2025,3,[45],36280.0,36280.0,36704.0,455.0,0.0,True,36280.0
2025-03-19,2025,3,[55],39960.0,39960.0,48390.0,12435.0,660.0,True,39960.0
2025-03-19,2025,3,[80],59375.0,59375.0,63100.0,1755.0,2020.0,True,59375.0
2025-03-20,2025,3,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-03-20,2025,3,[20],59126.0,59126.0,24139.0,42228.0,0.0,True,59126.0
2025-03-20,2025,3,[45],32928.0,32928.0,33998.0,1278.0,0.0,True,32928.0
2025-03-20,2025,3,[55],29065.0,29065.0,38398.0,11679.0,754.0,True,29065.0
2025-03-20,2025,3,[80],23345.0,23345.0,24550.0,400.0,805.0,True,23345.0
2025-03-21,2025,3,[10],4914.0,4914.0,5616.0,702.0,0.0,True,4914.0
2025-03-21,2025,3,[20],49450.0,49450.0,14723.0,33670.0,0.0,True,49450.0
2025-03-21,2025,3,[45],40689.0,40689.0,41345.0,1060.0,0.0,True,40689.0
2025-03-21,2025,3,[55],34760.0,34760.0,39524.0,11691.0,1038.0,True,34760.0
2025-03-21,2025,3,[80],31500.0,31500.0,32590.0,130.0,1230.0,True,31500.0
2025-03-22,2025,3,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-03-22,2025,3,[20],90449.0,90449.0,28714.0,49927.0,0.0,True,90449.0
2025-03-22,2025,3,[45],44755.0,44755.0,44397.0,646.0,0.0,True,44755.0
2025-03-22,2025,3,[55],45275.0,45275.0,59905.0,22088.0,1637.0,True,45275.0
2025-03-22,2025,3,[80],35465.0,35465.0,35750.0,500.0,1595.0,True,35465.0
2025-03-23,2025,3,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-03-23,2025,3,[20],57566.0,57566.0,24188.0,41151.0,0.0,True,57566.0
2025-03-23,2025,3,[45],15580.0,15580.0,15718.0,138.0,0.0,True,15580.0
2025-03-23,2025,3,[55],12135.0,12135.0,19055.0,6700.0,220.0,True,12135.0
2025-03-23,2025,3,[80],30940.0,30940.0,32215.0,310.0,1020.0,True,30940.0
2025-03-24,2025,3,[10],3812.0,3812.0,3812.0,0.0,0.0,True,3812.0
2025-03-24,2025,3,[20],53577.0,53577.0,24293.0,39227.0,0.0,True,53577.0
2025-03-24,2025,3,[45],9140.0,9140.0,9337.0,246.0,0.0,True,9140.0
2025-03-24,2025,3,[55],4875.0,4875.0,5430.0,650.0,115.0,True,4875.0
2025-03-24,2025,3,[80],6900.0,6900.0,7120.0,65.0,235.0,True,6900.0
2025-03-25,2025,3,[10],8888.0,8888.0,10532.0,1644.0,0.0,True,8888.0
2025-03-25,2025,3,[20],50115.0,50115.0,29591.0,45659.0,0.0,True,50115.0
2025-03-25,2025,3,[45],21505.0,21505.0,21159.0,806.0,0.0,True,21505.0
2025-03-25,2025,3,[55],19835.0,19835.0,20305.0,9842.0,590.0,True,19835.0
2025-03-25,2025,3,[80],18235.0,18235.0,19115.0,460.0,605.0,True,18235.0
2025-03-26,2025,3,[10],11656.0,11656.0,15448.0,3792.0,0.0,True,11656.0
2025-03-26,2025,3,[20],42637.0,42637.0,34232.0,27457.0,0.0,True,42637.0
2025-03-26,2025,3,[45],7810.0,7810.0,7526.0,942.0,0.0,True,7810.0
2025-03-26,2025,3,[55],8020.0,9620.0,6275.0,6377.0,1268.0,True,8020.0
2025-03-26,2025,3,[80],7230.0,9745.0,7835.0,554.0,645.0,True,7230.0
2025-03-27,2025,3,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-03-27,2025,3,[20],36688.0,36688.0,27059.0,27059.0,0.0,True,36688.0
2025-03-27,2025,3,[45],10285.0,10285.0,10415.0,854.0,0.0,True,10285.0
2025-03-27,2025,3,[55],5581.0,6270.0,3050.0,9594.0,1055.0,True,5581.0
2025-03-27,2025,3,[80],6425.0,7090.0,5581.0,301.0,1140.0,True,6425.0
2025-03-28,2025,3,[10],13836.0,13836.0,17328.0,3492.0,0.0,True,13836.0
2025-03-28,2025,3,[20],29450.0,29450.0,23350.0,16982.0,0.0,True,29450.0
2025-03-28,2025,3,[45],2545.0,2545.0,2886.0,538.0,0.0,True,2545.0
2025-03-28,2025,3,[55],6053.0,8635.0,5400.0,8898.0,1305.0,True,6053.0
2025-03-28,2025,3,[80],5852.0,7455.0,6283.0,1516.0,1105.0,True,5852.0
2025-03-29,2025,3,[10],5905.0,5905.0,5905.0,0.0,0.0,True,5905.0
2025-03-29,2025,3,[20],45834.0,45834.0,34382.0,26012.0,0.0,True,45834.0
2025-03-29,2025,3,[45],2400.0,2400.0,776.0,3308.0,0.0,True,2400.0
2025-03-29,2025,3,[55],14547.0,16250.0,12540.0,6231.0,1080.0,True,14547.0
2025-03-29,2025,3,[80],15946.0,16545.0,13807.0,1910.0,1110.0,True,15946.0
2025-03-30,2025,3,[10],12442.0,12442.0,14056.0,1614.0,0.0,True,12442.0
2025-03-30,2025,3,[20],36671.0,36671.0,26908.0,24947.0,10.0,True,36671.0
2025-03-30,2025,3,[45],6385.0,6385.0,4399.0,5464.0,0.0,True,6385.0
2025-03-30,2025,3,[55],6485.0,6485.0,5040.0,7010.0,565.0,True,6485.0
2025-03-30,2025,3,[80],9540.0,9540.0,6760.0,385.0,470.0,True,9540.0
2025-03-31,2025,3,[10],8575.0,8575.0,14437.0,5862.0,0.0,True,8575.0
2025-03-31,2025,3,[20],40750.0,40750.0,31938.0,29898.0,0.0,True,40750.0
2025-03-31,2025,3,[45],2440.0,2440.0,1463.0,3529.0,200.0,True,2440.0
2025-03-31,2025,3,[55],9945.0,9945.0,3880.0,6515.0,580.0,True,9945.0
2025-03-31,2025,3,[80],10770.0,10770.0,10140.0,75.0,405.0,True,10770.0
2025-04-01,2025,4,[10],4291.0,4291.0,8031.0,3740.0,0.0,True,4291.0
2025-04-01,2025,4,[20],60665.0,60665.0,44763.0,42830.0,0.0,True,60665.0
2025-04-01,2025,4,[45],8575.0,8575.0,6427.0,6088.0,0.0,True,8575.0
2025-04-01,2025,4,[55],8880.0,8880.0,1895.0,10780.0,495.0,True,8880.0
2025-04-01,2025,4,[80],7800.0,7800.0,9000.0,1145.0,485.0,True,7800.0
2025-04-02,2025,4,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-04-02,2025,4,[20],49606.0,49606.0,25908.0,29741.0,0.0,True,49606.0
2025-04-02,2025,4,[45],42030.0,42030.0,41672.0,2536.0,0.0,True,42030.0
2025-04-02,2025,4,[55],33037.0,32960.0,27425.0,9443.0,835.0,True,33037.0
2025-04-02,2025,4,[80],18280.0,18280.0,18830.0,110.0,615.0,True,18280.0
2025-04-03,2025,4,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-04-03,2025,4,[20],38360.0,38360.0,24876.0,33574.0,0.0,True,38360.0
2025-04-03,2025,4,[45],44700.0,44700.0,44554.0,4344.0,0.0,True,44700.0
2025-04-03,2025,4,[55],54535.0,54535.0,57390.0,13922.0,1173.0,True,54535.0
2025-04-03,2025,4,[80],35627.0,35550.0,36712.0,40.0,1220.0,True,35627.0
2025-04-04,2025,4,[10],4305.0,4305.0,6888.0,2583.0,0.0,True,4305.0
2025-04-04,2025,4,[20],42252.0,42252.0,39298.0,34226.0,0.0,True,42252.0
2025-04-04,2025,4,[45],2777.0,2777.0,2566.0,1221.0,0.0,True,2777.0
2025-04-04,2025,4,[55],13795.0,13795.0,12260.0,9485.0,610.0,True,13795.0
2025-04-04,2025,4,[80],43890.0,43890.0,45475.0,310.0,1595.0,True,43890.0
2025-04-05,2025,4,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-04-05,2025,4,[20],30978.0,30978.0,35251.0,29200.0,0.0,True,30978.0
2025-04-05,2025,4,[45],3916.0,3916.0,4909.0,1292.0,0.0,True,3916.0
2025-04-05,2025,4,[55],3990.0,4965.0,4691.0,3689.0,931.0,True,3990.0
2025-04-05,2025,4,[80],3865.0,4820.0,3975.0,45.0,905.0,True,3865.0
2025-04-06,2025,4,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-04-06,2025,4,[20],28042.0,28042.0,35097.0,25294.0,0.0,True,28042.0
2025-04-06,2025,4,[45],21.0,21.0,100.0,374.0,0.0,True,21.0
2025-04-06,2025,4,[55],4350.0,7105.0,390.0,7142.0,690.0,True,4350.0
2025-04-06,2025,4,[80],3525.0,6215.0,3610.0,15.0,685.0,True,3525.0
2025-04-07,2025,4,[10],1514.0,1514.0,6056.0,4542.0,0.0,True,1514.0
2025-04-07,2025,4,[20],36153.0,36153.0,36607.0,34347.0,0.0,True,36153.0
2025-04-07,2025,4,[45],1595.0,1595.0,723.0,720.0,0.0,True,1595.0
2025-04-07,2025,4,[55],8365.0,8365.0,3043.0,12121.0,972.0,True,8365.0
2025-04-07,2025,4,[80],8175.0,8175.0,8450.0,90.0,490.0,True,8175.0
2025-04-08,2025,4,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-04-08,2025,4,[20],39735.0,39735.0,42312.0,27932.0,0.0,True,39735.0
2025-04-08,2025,4,[45],11060.0,11060.0,9792.0,2720.0,0.0,True,11060.0
2025-04-08,2025,4,[55],3246.0,2802.0,1835.0,5974.0,255.0,True,3246.0
2025-04-08,2025,4,[80],4476.0,4305.0,3221.0,670.0,295.0,True,4476.0
2025-04-09,2025,4,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-04-09,2025,4,[20],28983.0,28983.0,42174.0,25990.0,0.0,True,28983.0
2025-04-09,2025,4,[45],3685.0,3685.0,2745.0,1885.0,0.0,True,3685.0
2025-04-09,2025,4,[55],17622.0,18090.0,9955.0,6734.0,640.0,True,17622.0
2025-04-09,2025,4,[80],18971.0,18305.0,17632.0,380.0,715.0,True,18971.0
2025-04-10,2025,4,[10],994.0,994.0,994.0,0.0,0.0,True,994.0
2025-04-10,2025,4,[20],31921.0,31921.0,43954.0,30673.0,0.0,True,31921.0
2025-04-10,2025,4,[45],29417.0,29417.0,26885.0,930.0,100.0,True,29417.0
2025-04-10,2025,4,[55],11375.0,11350.0,10137.0,6202.0,820.0,True,11375.0
2025-04-10,2025,4,[80],10785.0,10760.0,11385.0,1715.0,820.0,True,10785.0
2025-04-11,2025,4,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-04-11,2025,4,[20],29934.0,29934.0,42013.0,28818.0,0.0,True,29934.0
2025-04-11,2025,4,[45],50.0,50.0,200.0,428.0,0.0,True,50.0
2025-04-11,2025,4,[55],7068.0,6970.0,7250.0,4677.0,705.0,True,7068.0
2025-04-11,2025,4,[80],7083.0,6985.0,7328.0,2335.0,500.0,True,7083.0
2025-04-12,2025,4,[10],7746.0,7746.0,7746.0,0.0,0.0,True,7746.0
2025-04-12,2025,4,[20],41965.0,41965.0,45327.0,34603.0,0.0,True,41965.0
2025-04-12,2025,4,[45],18270.0,18270.0,15726.0,2124.0,0.0,True,18270.0
2025-04-12,2025,4,[55],1820.0,1820.0,2040.0,4730.0,455.0,True,1820.0
2025-04-12,2025,4,[80],2775.0,2775.0,2425.0,3950.0,540.0,True,2775.0
2025-04-13,2025,4,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-04-13,2025,4,[20],36874.0,36874.0,42484.0,37424.0,0.0,True,36874.0
2025-04-13,2025,4,[45],11210.0,11210.0,10526.0,888.0,0.0,True,11210.0
2025-04-13,2025,4,[55],23553.0,24300.0,25485.0,8750.0,910.0,True,23553.0
2025-04-13,2025,4,[80],20469.0,21955.0,21358.0,1905.0,1040.0,True,20469.0
2025-04-14,2025,4,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-04-14,2025,4,[20],29277.0,29277.0,38249.0,32738.0,0.0,True,29277.0
2025-04-14,2025,4,[45],29330.0,29330.0,29629.0,1424.0,0.0,True,29330.0
2025-04-14,2025,4,[55],26461.0,27145.0,21295.0,7610.0,959.0,True,26461.0
2025-04-14,2025,4,[80],27091.0,28660.0,27541.0,1162.0,1135.0,True,27091.0
2025-04-15,2025,4,[10],3969.0,3969.0,3969.0,0.0,0.0,True,3969.0
2025-04-15,2025,4,[20],23380.0,23380.0,32804.0,25754.0,0.0,True,23380.0
2025-04-15,2025,4,[45],1350.0,1350.0,1050.0,115.0,0.0,True,1350.0
2025-04-15,2025,4,[55],15105.0,15105.0,8315.0,16915.0,1530.0,True,15105.0
2025-04-15,2025,4,[80],13410.0,13410.0,11175.0,1720.0,915.0,True,13410.0
2025-04-16,2025,4,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-04-16,2025,4,[20],27767.0,27767.0,33757.0,25471.0,0.0,True,27767.0
2025-04-16,2025,4,[45],2650.0,2650.0,3134.0,1729.0,200.0,True,2650.0
2025-04-16,2025,4,[55],23284.0,23265.0,21735.0,7938.0,545.0,True,23284.0
2025-04-16,2025,4,[80],22979.0,22860.0,23944.0,1085.0,870.0,True,22979.0
2025-04-17,2025,4,[10],5370.0,5370.0,7160.0,1790.0,0.0,True,5370.0
2025-04-17,2025,4,[20],21867.0,21867.0,22518.0,23224.0,0.0,True,21867.0
2025-04-17,2025,4,[45],6810.0,6810.0,6875.0,447.0,0.0,True,6810.0
2025-04-17,2025,4,[55],8050.0,8050.0,3595.0,4698.0,640.0,True,8050.0
2025-04-17,2025,4,[80],8345.0,8345.0,8735.0,405.0,540.0,True,8345.0
2025-04-18,2025,4,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-04-18,2025,4,[20],28081.0,28081.0,28317.0,34913.0,0.0,True,28081.0
2025-04-18,2025,4,[45],0.0,0.0,100.0,122.0,100.0,True,0.0
2025-04-18,2025,4,[55],5632.0,6820.0,4165.0,2041.0,1045.0,True,5632.0
2025-04-18,2025,4,[80],7411.0,10305.0,6578.0,519.0,640.0,True,7411.0
2025-04-19,2025,4,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-04-19,2025,4,[20],18213.0,18213.0,23128.0,7883.0,0.0,True,18213.0
2025-04-19,2025,4,[45],1745.0,1745.0,2970.0,819.0,750.0,True,1745.0
2025-04-19,2025,4,[55],9571.0,9190.0,6095.0,4124.0,641.0,True,9571.0
2025-04-19,2025,4,[80],7114.0,6385.0,7305.0,91.0,350.0,True,7114.0
2025-04-20,2025,4,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-04-20,2025,4,[20],17722.0,17722.0,22802.0,23841.0,0.0,True,17722.0
2025-04-20,2025,4,[45],12455.0,12455.0,12085.0,836.0,0.0,True,12455.0
2025-04-20,2025,4,[55],10825.0,10825.0,12020.0,8540.0,435.0,True,10825.0
2025-04-20,2025,4,[80],9910.0,9910.0,10270.0,325.0,510.0,True,9910.0
2025-04-21,2025,4,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-04-21,2025,4,[20],27192.0,27192.0,28662.0,29711.0,0.0,True,27192.0
2025-04-21,2025,4,[45],4930.0,4930.0,3456.0,2682.0,0.0,True,4930.0
2025-04-21,2025,4,[55],7470.0,7470.0,2060.0,4620.0,530.0,True,7470.0
2025-04-21,2025,4,[80],6320.0,6320.0,6515.0,25.0,320.0,True,6320.0
2025-04-22,2025,4,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-04-22,2025,4,[20],32255.0,32255.0,33511.0,33724.0,0.0,True,32255.0
2025-04-22,2025,4,[45],18010.0,18010.0,16623.0,1505.0,0.0,True,18010.0
2025-04-22,2025,4,[55],14760.0,15755.0,8885.0,12489.0,2685.0,True,14760.0
2025-04-22,2025,4,[80],17255.0,18230.0,15715.0,631.0,1375.0,True,17255.0
2025-04-23,2025,4,[10],3600.0,3600.0,0.0,0.0,0.0,True,3600.0
2025-04-23,2025,4,[20],23510.0,23510.0,31189.0,39777.0,0.0,True,23510.0
2025-04-23,2025,4,[45],2450.0,2450.0,1983.0,157.0,0.0,True,2450.0
2025-04-23,2025,4,[55],11769.0,15055.0,11160.0,5130.0,1230.0,True,11769.0
2025-04-23,2025,4,[80],10059.0,13260.0,10314.0,114.0,875.0,True,10059.0
2025-04-24,2025,4,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-04-24,2025,4,[20],40890.0,40890.0,28755.0,32778.0,0.0,True,40890.0
2025-04-24,2025,4,[45],0.0,0.0,0.0,60.0,0.0,False,0.0
2025-04-24,2025,4,[55],6001.0,5690.0,10320.0,6394.0,1270.0,True,6001.0
2025-04-24,2025,4,[80],7261.0,6950.0,7456.0,50.0,410.0,True,7261.0
2025-04-25,2025,4,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-04-25,2025,4,[20],34002.0,34002.0,33348.0,39257.0,0.0,True,34002.0
2025-04-25,2025,4,[45],2335.0,2335.0,1960.0,1031.0,0.0,True,2335.0
2025-04-25,2025,4,[55],935.0,935.0,0.0,645.0,370.0,True,935.0
2025-04-25,2025,4,[80],0.0,0.0,0.0,25.0,80.0,False,0.0
2025-04-26,2025,4,[10],4194.0,4194.0,5592.0,1398.0,0.0,True,4194.0
2025-04-26,2025,4,[20],33996.0,33996.0,27766.0,26622.0,0.0,True,33996.0
2025-04-26,2025,4,[45],20100.0,20100.0,19758.0,3106.0,0.0,True,20100.0
2025-04-26,2025,4,[55],3475.0,3475.0,1670.0,5092.0,575.0,True,3475.0
2025-04-26,2025,4,[80],3290.0,3290.0,3370.0,110.0,400.0,True,3290.0
2025-04-27,2025,4,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-04-27,2025,4,[20],19808.0,19808.0,22142.0,14672.0,0.0,True,19808.0
2025-04-27,2025,4,[45],13190.0,13190.0,11567.0,1126.0,0.0,True,13190.0
2025-04-27,2025,4,[55],9392.0,8680.0,5990.0,8321.0,1045.0,True,9392.0
2025-04-27,2025,4,[80],4744.0,5420.0,4894.0,247.0,845.0,True,4744.0
2025-04-28,2025,4,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-04-28,2025,4,[20],28228.0,28228.0,27273.0,21713.0,653.0,True,28228.0
2025-04-28,2025,4,[45],9460.0,9460.0,8951.0,3501.0,0.0,True,9460.0
2025-04-28,2025,4,[55],12174.0,10970.0,13080.0,7623.0,880.0,True,12174.0
2025-04-28,2025,4,[80],13125.0,15040.0,13696.0,889.0,1020.0,True,13125.0
2025-04-29,2025,4,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-04-29,2025,4,[20],29579.0,29579.0,29139.0,30169.0,0.0,True,29579.0
2025-04-29,2025,4,[45],8710.0,8710.0,9291.0,2369.0,0.0,True,8710.0
2025-04-29,2025,4,[55],18051.0,18720.0,13135.0,13436.0,1160.0,True,18051.0
2025-04-29,2025,4,[80],13287.0,14465.0,13952.0,421.0,1070.0,True,13287.0
2025-04-30,2025,4,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-04-30,2025,4,[20],19036.0,19036.0,20148.0,21148.0,0.0,True,19036.0
2025-04-30,2025,4,[45],5660.0,5660.0,7270.0,3759.0,0.0,True,5660.0
2025-04-30,2025,4,[55],19565.0,24400.0,18600.0,18396.0,2960.0,True,19565.0
2025-04-30,2025,4,[80],24949.0,28070.0,24782.0,242.0,2230.0,True,24949.0
2025-05-01,2025,5,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-05-01,2025,5,[20],13669.0,13669.0,13232.0,25662.0,900.0,True,13669.0
2025-05-01,2025,5,[45],5035.0,5035.0,7713.0,3733.0,0.0,True,5035.0
2025-05-01,2025,5,[55],3297.0,3075.0,3720.0,6758.0,650.0,True,3297.0
2025-05-01,2025,5,[80],3758.0,6995.0,3875.0,89.0,815.0,True,3758.0
2025-05-02,2025,5,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-05-02,2025,5,[20],22081.0,22081.0,25272.0,20714.0,0.0,True,22081.0
2025-05-02,2025,5,[45],4090.0,4090.0,3424.0,4572.0,0.0,True,4090.0
2025-05-02,2025,5,[55],3413.0,3385.0,4335.0,7418.0,655.0,True,3413.0
2025-05-02,2025,5,[80],1993.0,1965.0,2063.0,140.0,705.0,True,1993.0
2025-05-03,2025,5,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-05-03,2025,5,[20],21200.0,21200.0,27452.0,21541.0,0.0,True,21200.0
2025-05-03,2025,5,[45],5220.0,5220.0,3735.0,2494.0,0.0,True,5220.0
2025-05-03,2025,5,[55],8725.0,8725.0,4175.0,11146.0,960.0,True,8725.0
2025-05-03,2025,5,[80],7780.0,7780.0,6240.0,1060.0,860.0,True,7780.0
2025-05-04,2025,5,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-05-04,2025,5,[20],26536.0,26536.0,20359.0,27798.0,0.0,True,26536.0
2025-05-04,2025,5,[45],21530.0,21530.0,19211.0,5150.0,0.0,True,21530.0
2025-05-04,2025,5,[55],10533.0,10130.0,3820.0,15578.0,2040.0,True,10533.0
2025-05-04,2025,5,[80],7938.0,7610.0,6143.0,745.0,1500.0,True,7938.0
2025-05-05,2025,5,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-05-05,2025,5,[20],24949.0,24949.0,22829.0,25570.0,0.0,True,24949.0
2025-05-05,2025,5,[45],13875.0,13875.0,11382.0,2783.0,0.0,True,13875.0
2025-05-05,2025,5,[55],13522.0,13530.0,6805.0,18237.0,2005.0,True,13522.0
2025-05-05,2025,5,[80],8564.0,8560.0,7799.0,469.0,1120.0,True,8564.0
2025-05-06,2025,5,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-05-06,2025,5,[20],23191.0,23191.0,25794.0,37817.0,0.0,True,23191.0
2025-05-06,2025,5,[45],18540.0,18540.0,18787.0,1800.0,0.0,True,18540.0
2025-05-06,2025,5,[55],19045.0,21335.0,8610.0,11402.0,970.0,True,19045.0
2025-05-06,2025,5,[80],17386.0,18750.0,15991.0,360.0,1040.0,True,17386.0
2025-05-07,2025,5,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-05-07,2025,5,[20],26765.0,26765.0,24176.0,37651.0,0.0,True,26765.0
2025-05-07,2025,5,[45],2043.0,2043.0,0.0,2665.0,0.0,True,2043.0
2025-05-07,2025,5,[55],10346.0,10625.0,6475.0,9675.0,990.0,True,10346.0
2025-05-07,2025,5,[80],16579.0,17850.0,16044.0,861.0,945.0,True,16579.0
2025-05-08,2025,5,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-05-08,2025,5,[20],18166.0,18166.0,25404.0,11574.0,0.0,True,18166.0
2025-05-08,2025,5,[45],14335.0,14335.0,15299.0,1502.0,0.0,True,14335.0
2025-05-08,2025,5,[55],22368.0,21330.0,12218.0,24751.0,1725.0,True,22368.0
2025-05-08,2025,5,[80],25901.0,25015.0,26740.0,1437.0,1950.0,True,25901.0
2025-05-09,2025,5,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-05-09,2025,5,[20],17950.0,17950.0,22205.0,18886.0,0.0,True,17950.0
2025-05-09,2025,5,[45],4330.0,4330.0,4427.0,763.0,0.0,True,4330.0
2025-05-09,2025,5,[55],26315.0,25645.0,11770.0,27201.0,2300.0,True,26315.0
2025-05-09,2025,5,[80],29875.0,28710.0,29842.0,1312.0,2065.0,True,29875.0
2025-05-10,2025,5,[10],0.0,0.0,0.0,0.0,0.0,False,0.0
2025-05-10,2025,5,[20],17506.0,17506.0,21921.0,13538.0,0.0,True,17506.0
2025-05-10,2025,5,[45],14710.0,14710.0,13550.0,2059.0,0.0,True,14710.0
2025-05-10,2025,5,[55],27844.0,27300.0,23500.0,21336.0,2280.0,True,27844.0
2025-05-10,2025,5,[80],17410.0,16705.0,17049.0,1454.0,2000.0,True,17410.0
2025-05-11,2025,5,[10],4860.0,4860.0,6480.0,1620.0,0.0,True,4860.0
2025-05-11,2025,5,[20],26661.0,26661.0,24012.0,29435.0,0.0,True,26661.0
2025-05-11,2025,5,[45],10130.0,10130.0,10275.0,450.0,0.0,True,10130.0
2025-05-11,2025,5,[55],14340.0,18115.0,14155.0,11852.0,2495.0,True,14340.0
